time,r,Ge,G,P,Q,N
83.43624161073825,0.0015789473684210526,4.4605658719938335,4.30641594049124,5.043903688838141,3.226918822260183e-09,8.320593412644686e-28
83.43624161073825,0.002105263157894737,4.4605658719938335,4.309438863546458,5.0439976413857055,3.194337647328816e-09,8.0481218362679165e-28
83.43624161073825,0.002631578947368421,4.4605658719938335,4.3133272539561345,5.044118389788147,3.1529816727652683e-09,7.711776183663984e-28
83.43624161073825,0.003157894736842105,4.4605658719938335,4.318082444059682,5.044265898335462,3.1032389765049164e-09,7.321032186499048e-28
83.43624161073825,0.0036842105263157894,4.4605658719938335,4.323706063430493,5.044440123478866,3.045570367303026e-09,6.886448658289149e-28
83.43624161073825,0.004210526315789474,4.4605658719938335,4.33020003956077,5.044641013888134,2.9805018013870015e-09,6.419175227419797e-28
83.43624161073825,0.004736842105263157,4.4605658719938335,4.337566598662391,5.044868510518665,2.908615871648879e-09,5.930464294730453e-28
83.43624161073825,0.005263157894736842,4.4605658719938335,4.34580826658054,5.045122546688052,2.8305425692478795e-09,5.431217359535569e-28
83.43624161073825,0.005789473684210527,4.4605658719938335,4.354927869817065,5.045403048161785,2.7469495299500694e-09,4.9315907678519615e-28
83.43624161073825,0.00631578947368421,4.4605658719938335,4.364928536660888,5.0457099332477675,2.658531983603198e-09,4.440679175620054e-28
83.43624161073825,0.006842105263157894,4.4605658719938335,4.3758136984233715,5.046043112899319,2.5660026248350503e-09,3.9662874080147856e-28
83.43624161073825,0.007368421052631579,4.4605658719938335,4.38758709077738,5.046402490826277,2.4700816166076347e-09,3.5147937596513527e-28
83.43624161073825,0.007894736842105263,4.4605658719938335,4.4002527551994515,5.046787963613803,2.3714869260951585e-09,3.0911008516724837e-28
83.43624161073825,0.008421052631578947,4.4605658719938335,4.413815040515411,5.047199420848365,2.270925175074577e-09,2.698664502610467e-28
83.43624161073825,0.008947368421052631,4.4605658719938335,4.4282786045504094,5.047636745250481,2.1690831653120014e-09,2.339587029277203e-28
83.43624161073825,0.009473684210526315,4.4605658719938335,4.443648415884934,5.04809981281407,2.0666202140829676e-09,2.014759097289882e-28
